hash_id,code,kind,repeat,desc,narrative
71b3aca4836d17fd,3.1(c)(2),,False,"HOUSING FACILITIES, GENERAL.","The large teaching lab in the veterinary medical technology building has a solid concrete floor. In at least five places
the concrete has disintegrated leaving patches of unfinished rough concrete measuring several inches wide. This
surface is not being maintained as it needs to be to facilitate ready cleaning and sanitization. The floor needs to
be repaired or replaced. To be corrected by 8-26-14.
Exit briefing conducted with facility representative."
8d749b4b2a1cdcab,3.1(c)(1),,False,"HOUSING FACILITIES, GENERAL.","The dog runs have raised beds which are made of plastic frames and vinyl type webbing. Two of these are
excessively worn with frayed webbing along the edge and/or deeply chewed plastic corners. These areas could
harbor bacteria as they are hard to clean when damaged this way. These beds need to be repaired or replaced so
that all surfaces can be easily cleaned and sanitized.
To be corrected by 4-5-16.
Exit briefing conducted with facility representative."
266611f5eb6170d9,3.101,,False,"FACILITIES, GENERAL.","Item Facilities General 3.101 a 1
At the time of inspection it was noted that the rock work in the sea lion exhibit has an area that is split and cracked
leaving an open area.
Facility needs to repair area so to insure exhibit is structurally sound and protect the animal from injury.
Correct by 3/1/15"
266611f5eb6170d9,3.107(c),,False,SANITATION.,"Item Housekeeping 3.107 c
At the time of inspection it was noted that the wall leading from the pump room to the outdoor harbor seal exhibit
has corroded leaving a space where pests can enter . In addition the door leading from the aquarium to the outside
is also corroded leaving a space where pests can enter.
Facility needs to repair wall and door so as to insure premises are kept in good repair.
Correct by 3/1/15
An exit interview was conducted at the end of inspection"
897086bcc5e1c020,3.80(a)(1),,False,PRIMARY ENCLOSURES.,"Item Primary Enclosures 3.80 a 1
At the of inspection it was noticed that the marmoset viewing glass had an area that was cracked.
Facility needs to replace/repair cracked viewing glass in order to maintain the exhibit in good repair.
Correct by 2/1/2017
An exit interview was conducted at the end of inspection with the director for training"
5bcc609568b0b374,2.36(a),,False,ANNUAL REPORT.,"The facility failed to submit their Annual Report to USDA for Fiscal Year 2014. The facility must submit a report of
it's use of USDA covered species in research for the period covering Oct 1 to Sept 30 (the fiscal year) by December
1 of each calendar year to the Animal Care Eastern Regional Office.
Correct by March 23, 2015
An exit briefing was conducted with the IACUC Chair and the Research Administrator."
9eee44da99c43191,2.27(a),,False,NOTIFICATION OF CHANGE OF OPERATION.,"USDA inspector attempted to reach the IACUC Administrator upon arrival to facility and received automatic email
response explaining that company has been closed since August 2015. The USDA Animal Care Regional Director
must be notified of a change in business operations within 10 days after the change by certified mail. Also, the
facility must ensure that they complete and send, by certified mail, their Annual Report to the USDA Form 7023 for
Fiscal Year 2015 which was from Oct 1 2014 - Sept 30, 2015.
The address of the Eastern Regional Office is:
920 Main Campus Drive
Suite 200
Raleigh, NC 27606
Correct immediately."
9eee44da99c43191,2.38(b),,False,MISCELLANEOUS.,"Section 2.38(b) - Access and inspection of records and property: Each research facility shall, during business
hours, allow APHIS officials: (1) To enter its place of business.
A facility representative was not available to allow access at 12:00 on 10/28/2015."
d933639e970120f8,2.38(b),,True,MISCELLANEOUS.,"There was no one available during business hours to allow APHIS Officials to enter and inspect the facilities,
property, records, and animals on20-JUN-17 at 12:00.
On June 20, 2017 the USDA inspector attempted to reach the IACUC Administrator upon arrival to the facility and
received information from the security desk at St. Elizabeth Hospital that the company has been closed since
August 2015. The USDA inspector emailed Genesys representatives and the emails were sent back as invalid
addresses.
This inspection and exit interview could not be conducted since the facility is no longer there."
182c9bbc7e4fbf12,3.13(c)(3),,False,CONSIGNMENTS TO CARRIERS AND INTERMEDIATE HANDLERS.,"A cat traveling on a United flight from Ontario to Kansas City, with a stop in San Francisco was inspected at the
United Cargo office managed by Swissport. The waybill number was 016-51451396. On inspection it was
discovered that the Owner(cid:25)s Feeding and Watering Instructions attached to the crate had not been completed.
There was no documentation as to when the animal was last offered food and water, nor as to the feeding and
watering instructions for the next 24 hours. Intermediate handlers should not accept a dog or cat for transport in
commerce unless the consignor certifies in writing to the carrier and intermediate handler that the animal was
offered food and water during the 4 hours before delivery for transport. This ensures that the animal receives
adequate care during transport. The intermediate handler should take steps to ensure that the carriers for which
they handle animal cargo abide by these requirements.
To be corrected from this time forward.
An exit briefing was conducted with a company representative."
